time,header,pose
2023/07/13 14:48:42.659104013,"{'stamp': {'secs': 1689252522, 'nsecs': 655580366}, 'frame_id': 'map'}","{'position': {'x': -4.50845193862915, 'y': 1.1028627157211304, 'z': -1.7371900081634521}, 'orientation': {'x': 0.0030124621076439225, 'y': 0.02042967204207069, 'z': -0.9953952459585178, 'w': -0.09360479632735202}}"
2023/07/13 14:48:42.743699868,"{'stamp': {'secs': 1689252522, 'nsecs': 734713975}, 'frame_id': 'map'}","{'position': {'x': -4.514660358428955, 'y': 1.0909934043884277, 'z': -1.7650697231292725}, 'orientation': {'x': 0.007632078620105988, 'y': 0.008567732776726296, 'z': -0.995830965945254, 'w': -0.09049327375858152}}"
2023/07/13 14:48:42.838039465,"{'stamp': {'secs': 1689252522, 'nsecs': 836825509}, 'frame_id': 'map'}","{'position': {'x': -4.525950908660889, 'y': 1.0806828737258911, 'z': -1.7918660640716553}, 'orientation': {'x': 0.010883288888520018, 'y': -0.00556327805415368, 'z': -0.996167464510174, 'w': -0.08660823639603882}}"
2023/07/13 14:48:42.942782540,"{'stamp': {'secs': 1689252522, 'nsecs': 942085395}, 'frame_id': 'map'}","{'position': {'x': -4.537357330322266, 'y': 1.0679805278778076, 'z': -1.8075149059295654}, 'orientation': {'x': 0.014822025815204212, 'y': -0.015036433848191368, 'z': -0.9963007173902788, 'w': -0.08330122289305392}}"
2023/07/13 14:48:43.50030179,"{'stamp': {'secs': 1689252523, 'nsecs': 49208554}, 'frame_id': 'map'}","{'position': {'x': -4.557314395904541, 'y': 1.054391622543335, 'z': -1.8119175434112549}, 'orientation': {'x': 0.014601581574125014, 'y': -0.005774409361974422, 'z': -0.9967080451251709, 'w': -0.07953944175574273}}"
2023/07/13 14:48:43.146432217,"{'stamp': {'secs': 1689252523, 'nsecs': 140990859}, 'frame_id': 'map'}","{'position': {'x': -4.570188522338867, 'y': 1.0385806560516357, 'z': -1.815098524093628}, 'orientation': {'x': 0.015047780675891962, 'y': -0.0006509164753844993, 'z': -0.9966960594107956, 'w': -0.07981294230551939}}"
2023/07/13 14:48:43.242306148,"{'stamp': {'secs': 1689252523, 'nsecs': 241678725}, 'frame_id': 'map'}","{'position': {'x': -4.583426475524902, 'y': 1.0089129209518433, 'z': -1.822131872177124}, 'orientation': {'x': 0.015602332002055859, 'y': 0.01085525586574297, 'z': -0.9965765067991887, 'w': -0.08046115057662201}}"
2023/07/13 14:48:43.343192032,"{'stamp': {'secs': 1689252523, 'nsecs': 342790664}, 'frame_id': 'map'}","{'position': {'x': -4.596103668212891, 'y': 0.9760215282440186, 'z': -1.8299434185028076}, 'orientation': {'x': 0.015873829077148054, 'y': 0.02305131419933446, 'z': -0.9963020998059187, 'w': -0.0812329021174944}}"
2023/07/13 14:48:43.436401903,"{'stamp': {'secs': 1689252523, 'nsecs': 434595858}, 'frame_id': 'map'}","{'position': {'x': -4.607764720916748, 'y': 0.9490420818328857, 'z': -1.8336234092712402}, 'orientation': {'x': 0.01550916220879337, 'y': 0.023672074298520685, 'z': -0.9963855148646277, 'w': -0.08009372356144695}}"
2023/07/13 14:48:43.544141842,"{'stamp': {'secs': 1689252523, 'nsecs': 543657974}, 'frame_id': 'map'}","{'position': {'x': -4.619688510894775, 'y': 0.9232352375984192, 'z': -1.8397815227508545}, 'orientation': {'x': 0.01621975238589221, 'y': 0.02387776662189094, 'z': -0.9963144479988028, 'w': -0.08077309330793053}}"
2023/07/13 14:48:43.655779388,"{'stamp': {'secs': 1689252523, 'nsecs': 653813621}, 'frame_id': 'map'}","{'position': {'x': -4.6290364265441895, 'y': 0.8954260349273682, 'z': -1.8458476066589355}, 'orientation': {'x': 0.016663870193648796, 'y': 0.024267594840229924, 'z': -0.9960519662409448, 'w': -0.08374890935640456}}"
2023/07/13 14:48:43.750095420,"{'stamp': {'secs': 1689252523, 'nsecs': 749412905}, 'frame_id': 'map'}","{'position': {'x': -4.638497352600098, 'y': 0.8667702078819275, 'z': -1.852231502532959}, 'orientation': {'x': 0.016527635513618653, 'y': 0.02401519815821576, 'z': -0.9961562655863726, 'w': -0.08260025456838843}}"
2023/07/13 14:48:43.843537271,"{'stamp': {'secs': 1689252523, 'nsecs': 839986310}, 'frame_id': 'map'}","{'position': {'x': -4.647048473358154, 'y': 0.8362519145011902, 'z': -1.8594202995300293}, 'orientation': {'x': 0.016249161320749567, 'y': 0.023834537495741416, 'z': -0.9962084347185969, 'w': -0.08207700149408231}}"
2023/07/13 14:48:43.950457585,"{'stamp': {'secs': 1689252523, 'nsecs': 949046741}, 'frame_id': 'map'}","{'position': {'x': -4.656566143035889, 'y': 0.8037034273147583, 'z': -1.8679852485656738}, 'orientation': {'x': 0.016197324303365464, 'y': 0.024074863654702183, 'z': -0.9961025442545041, 'w': -0.08329327076734866}}"
2023/07/13 14:48:44.47040867,"{'stamp': {'secs': 1689252524, 'nsecs': 40517884}, 'frame_id': 'map'}","{'position': {'x': -4.667433261871338, 'y': 0.7730318903923035, 'z': -1.8768370151519775}, 'orientation': {'x': 0.016000085426971854, 'y': 0.023897381039382805, 'z': -0.9961636082646759, 'w': -0.08264973088213601}}"
2023/07/13 14:48:44.145978772,"{'stamp': {'secs': 1689252524, 'nsecs': 143414953}, 'frame_id': 'map'}","{'position': {'x': -4.679335117340088, 'y': 0.7424628734588623, 'z': -1.8827946186065674}, 'orientation': {'x': 0.01588779436856103, 'y': 0.023938127633236026, 'z': -0.9961589813911638, 'w': -0.08271534216356818}}"
2023/07/13 14:48:44.248189158,"{'stamp': {'secs': 1689252524, 'nsecs': 244514364}, 'frame_id': 'map'}","{'position': {'x': -4.692874431610107, 'y': 0.7180132269859314, 'z': -1.8844330310821533}, 'orientation': {'x': 0.01580106089852211, 'y': 0.02383267272074499, 'z': -0.9961521865760713, 'w': -0.0828441389911137}}"
2023/07/13 14:48:44.337826391,"{'stamp': {'secs': 1689252524, 'nsecs': 336968600}, 'frame_id': 'map'}","{'position': {'x': -4.702593803405762, 'y': 0.6934508681297302, 'z': -1.8890008926391602}, 'orientation': {'x': 0.015639052742158214, 'y': 0.02368014843522349, 'z': -0.9961884830326085, 'w': -0.08248137288263174}}"
2023/07/13 14:48:44.439856057,"{'stamp': {'secs': 1689252524, 'nsecs': 437399681}, 'frame_id': 'map'}","{'position': {'x': -4.7044243812561035, 'y': 0.6651539206504822, 'z': -1.9022152423858643}, 'orientation': {'x': 0.015384790857298008, 'y': 0.023674036114745688, 'z': -0.9961714869646439, 'w': -0.0827358252691377}}"
2023/07/13 14:48:44.539588772,"{'stamp': {'secs': 1689252524, 'nsecs': 537307673}, 'frame_id': 'map'}","{'position': {'x': -4.706915855407715, 'y': 0.6414983868598938, 'z': -1.9117588996887207}, 'orientation': {'x': 0.015123246346979221, 'y': 0.023631205094919734, 'z': -0.9962032633959801, 'w': -0.08241305457808235}}"
2023/07/13 14:48:44.638668861,"{'stamp': {'secs': 1689252524, 'nsecs': 636094375}, 'frame_id': 'map'}","{'position': {'x': -4.7049150466918945, 'y': 0.6241109371185303, 'z': -1.9190733432769775}, 'orientation': {'x': 0.014883372473417871, 'y': 0.023443505551137528, 'z': -0.9962092463169272, 'w': -0.08243800594356443}}"
2023/07/13 14:48:44.745655184,"{'stamp': {'secs': 1689252524, 'nsecs': 744924336}, 'frame_id': 'map'}","{'position': {'x': -4.704491138458252, 'y': 0.606909990310669, 'z': -1.923978567123413}, 'orientation': {'x': 0.014715121770609489, 'y': 0.023308563766969038, 'z': -0.996212703533015, 'w': -0.08246469163125814}}"
2023/07/13 14:48:44.853514503,"{'stamp': {'secs': 1689252524, 'nsecs': 850742629}, 'frame_id': 'map'}","{'position': {'x': -4.706602573394775, 'y': 0.586476743221283, 'z': -1.9305179119110107}, 'orientation': {'x': 0.0145543622145423, 'y': 0.023134442945886707, 'z': -0.9962373761544003, 'w': -0.08224389608419042}}"
2023/07/13 14:48:44.947253751,"{'stamp': {'secs': 1689252524, 'nsecs': 946237108}, 'frame_id': 'map'}","{'position': {'x': -4.709170341491699, 'y': 0.5673475861549377, 'z': -1.9359357357025146}, 'orientation': {'x': 0.014485195775870803, 'y': 0.0231424684840458, 'z': -0.9962256019300276, 'w': -0.08239633071292346}}"
2023/07/13 14:48:45.48789775,"{'stamp': {'secs': 1689252525, 'nsecs': 45318034}, 'frame_id': 'map'}","{'position': {'x': -4.7116289138793945, 'y': 0.5486241579055786, 'z': -1.9387807846069336}, 'orientation': {'x': 0.014335521100199991, 'y': 0.022995296320186154, 'z': -0.996250889960884, 'w': -0.08215761336649885}}"
2023/07/13 14:48:45.144113115,"{'stamp': {'secs': 1689252525, 'nsecs': 143227787}, 'frame_id': 'map'}","{'position': {'x': -4.7144575119018555, 'y': 0.5309981107711792, 'z': -1.9415736198425293}, 'orientation': {'x': 0.0142289463739437, 'y': 0.02292446375321648, 'z': -0.9962485446160139, 'w': -0.08222434795843031}}"
2023/07/13 14:48:45.242256848,"{'stamp': {'secs': 1689252525, 'nsecs': 235438200}, 'frame_id': 'map'}","{'position': {'x': -4.715646743774414, 'y': 0.5093914866447449, 'z': -1.9433972835540771}, 'orientation': {'x': 0.014085703023486355, 'y': 0.02284197771710257, 'z': -0.9962598722288227, 'w': -0.08213466996899177}}"
2023/07/13 14:48:45.349610976,"{'stamp': {'secs': 1689252525, 'nsecs': 346461993}, 'frame_id': 'map'}","{'position': {'x': -4.717607021331787, 'y': 0.48757195472717285, 'z': -1.9443588256835938}, 'orientation': {'x': 0.013945798189917947, 'y': 0.022800813387533876, 'z': -0.9962726877995294, 'w': -0.08201444486439224}}"
2023/07/13 14:48:45.439425254,"{'stamp': {'secs': 1689252525, 'nsecs': 434180819}, 'frame_id': 'map'}","{'position': {'x': -4.721158504486084, 'y': 0.46905261278152466, 'z': -1.9415602684020996}, 'orientation': {'x': 0.013892817760176293, 'y': 0.02272038419466794, 'z': -0.9962700743656193, 'w': -0.08207747973867391}}"
2023/07/13 14:48:45.549809403,"{'stamp': {'secs': 1689252525, 'nsecs': 542416498}, 'frame_id': 'map'}","{'position': {'x': -4.725197792053223, 'y': 0.44988831877708435, 'z': -1.9398367404937744}, 'orientation': {'x': 0.013819666960469004, 'y': 0.022631373335851794, 'z': -0.9962862150940675, 'w': -0.08191834568381073}}"
2023/07/13 14:48:45.639913827,"{'stamp': {'secs': 1689252525, 'nsecs': 635095205}, 'frame_id': 'map'}","{'position': {'x': -4.729653358459473, 'y': 0.4285888373851776, 'z': -1.9352850914001465}, 'orientation': {'x': 0.013779058089310065, 'y': 0.022584305425916898, 'z': -0.9962820604606646, 'w': -0.08198867428402934}}"
2023/07/13 14:48:45.746129128,"{'stamp': {'secs': 1689252525, 'nsecs': 745661001}, 'frame_id': 'map'}","{'position': {'x': -4.734536170959473, 'y': 0.4067383408546448, 'z': -1.931004285812378}, 'orientation': {'x': 0.013704313497564147, 'y': 0.02253304859085533, 'z': -0.9962932990187676, 'w': -0.08187866537177585}}"
2023/07/13 14:48:45.848754374,"{'stamp': {'secs': 1689252525, 'nsecs': 847721842}, 'frame_id': 'map'}","{'position': {'x': -4.736934185028076, 'y': 0.39017805457115173, 'z': -1.9277570247650146}, 'orientation': {'x': 0.01362251395177772, 'y': 0.022439844105231938, 'z': -0.9962981339586017, 'w': -0.08185907879261123}}"
2023/07/13 14:48:45.940546048,"{'stamp': {'secs': 1689252525, 'nsecs': 938093765}, 'frame_id': 'map'}","{'position': {'x': -4.740214824676514, 'y': 0.37241673469543457, 'z': -1.925443172454834}, 'orientation': {'x': 0.013549341480411542, 'y': 0.0223934018025662, 'z': -0.9963016053041018, 'w': -0.08184168967968458}}"
2023/07/13 14:48:46.53736316,"{'stamp': {'secs': 1689252526, 'nsecs': 49568709}, 'frame_id': 'map'}","{'position': {'x': -4.739451885223389, 'y': 0.3567596673965454, 'z': -1.9234964847564697}, 'orientation': {'x': 0.013441496175690728, 'y': 0.02226821481413478, 'z': -0.9963143237118219, 'w': -0.08173873718259372}}"
2023/07/13 14:48:46.158159118,"{'stamp': {'secs': 1689252526, 'nsecs': 153397069}, 'frame_id': 'map'}","{'position': {'x': -4.7405009269714355, 'y': 0.3410889804363251, 'z': -1.922520399093628}, 'orientation': {'x': 0.013371694429615418, 'y': 0.02219202718201621, 'z': -0.9963141492159189, 'w': -0.0817730260525642}}"
2023/07/13 14:48:46.241861011,"{'stamp': {'secs': 1689252526, 'nsecs': 236739075}, 'frame_id': 'map'}","{'position': {'x': -4.741074085235596, 'y': 0.3288613557815552, 'z': -1.9212143421173096}, 'orientation': {'x': 0.013285817550251896, 'y': 0.02205139130233446, 'z': -0.996329139403741, 'w': -0.08164232461568899}}"
